thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
111,0,111,[np.float64(0.25555555555555554)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.6407039999903645],['target'],111,0,111,0,200.63310320899473,,5,200.62337425000442,200.63310320899473,200.63310320899473,0.011746542004402727,202.26416224999411,[np.float64(0.25555555555555554)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.6407039999903645],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
112,0,112,[np.float64(-0.21777777777777776)],[np.float64(-0.47444444444444445)],[1],[0],[0],[2.4861412919999566],['target'],112,0,112,0,202.30603399999382,,10,202.29224129200156,202.30603399999382,202.30603399999382,0.027882333000889048,204.77842916699592,[np.float64(-0.21777777777777776)],[np.float64(-0.47444444444444445)],[1],[0],[0],[2.4861412919999566],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
113,0,113,[np.float64(-0.37222222222222223)],[np.float64(-0.05444444444444444)],[1],[0],[0],[1.4392270829994231],['target'],113,0,113,0,204.80080195900518,,5,204.79057391699462,204.80080195900518,204.80080195900518,0.011968334001721814,206.22988137499487,[np.float64(-0.37222222222222223)],[np.float64(-0.05444444444444444)],[1],[0],[0],[1.4392270829994231],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
114,0,114,[np.float64(0.27)],[np.float64(0.3877777777777778)],[1],[0],[0],[2.504684916988481],['target'],114,0,114,0,206.27064616700227,,10,206.25658441700216,206.27064616700227,206.27064616700227,0.02651004199287854,208.76131829200312,[np.float64(0.27)],[np.float64(0.3877777777777778)],[1],[0],[0],[2.504684916988481],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
115,0,115,[np.float64(0.25666666666666665)],[np.float64(-0.07555555555555556)],[1],[0],[0],[2.077537917008158],['target'],115,0,115,0,208.7967792089912,,10,208.78410783399886,208.7967792089912,208.7967792089912,0.02262124999833759,210.8616997920035,[np.float64(0.25666666666666665)],[np.float64(-0.07555555555555556)],[1],[0],[0],[2.077537917008158],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
116,0,116,[np.float64(0.09666666666666666)],[np.float64(-0.16777777777777778)],[1],[0],[0],[1.3382328339939704],['target'],116,0,116,0,210.88452287499967,,5,210.8740481249988,210.88452287499967,210.88452287499967,0.01218529099423904,212.2123471669911,[np.float64(0.09666666666666666)],[np.float64(-0.16777777777777778)],[1],[0],[0],[1.3382328339939704],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
117,0,117,[np.float64(0.35777777777777775)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.5734361250069924],['target'],117,0,117,0,212.2513408340019,,10,212.23795841699757,212.2513408340019,212.2513408340019,0.02545245800865814,213.811445542,[np.float64(0.35777777777777775)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.5734361250069924],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
118,0,118,[np.float64(-0.19444444444444445)],[np.float64(-0.48)],[1],[0],[0],[2.3938269579957705],['target'],118,0,118,0,213.84634558399557,,10,213.83345541699964,213.84634558399557,213.84634558399557,0.021844167000381276,216.2273367089947,[np.float64(-0.19444444444444445)],[np.float64(-0.48)],[1],[0],[0],[2.3938269579957705],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
119,0,119,[np.float64(-0.31555555555555553)],[np.float64(0.48)],[1],[0],[0],[1.528467374999309],['target'],119,0,119,0,216.24875166699348,,5,216.23887983399618,216.24875166699348,216.24875166699348,0.011377832997823134,217.76742379200005,[np.float64(-0.31555555555555553)],[np.float64(0.48)],[1],[0],[0],[1.528467374999309],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
120,0,120,[np.float64(0.10888888888888888)],[np.float64(0.14222222222222222)],[1],[0],[0],[1.6841699170036009],['target'],120,0,120,0,217.8083271249925,,10,217.7941778749955,217.8083271249925,217.8083271249925,0.026593249989673495,219.47839679199387,[np.float64(0.10888888888888888)],[np.float64(0.14222222222222222)],[1],[0],[0],[1.6841699170036009],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
121,0,121,[np.float64(0.34)],[np.float64(0.10333333333333333)],[1],[0],[0],[1.3452082500007236],['target'],121,0,121,0,219.5125224999938,,10,219.50037399999565,219.5125224999938,219.5125224999938,0.021813625004142523,220.84565383399604,[np.float64(0.34)],[np.float64(0.10333333333333333)],[1],[0],[0],[1.3452082500007236],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
122,0,122,[np.float64(0.25)],[np.float64(-0.23666666666666666)],[1],[0],[0],[1.8108159999974305],['target'],122,0,122,0,220.87958029199217,,10,220.8674624999985,220.87958029199217,220.87958029199217,0.021632417003274895,222.67833191699174,[np.float64(0.25)],[np.float64(-0.23666666666666666)],[1],[0],[0],[1.8108159999974305],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
123,0,123,[np.float64(-0.021111111111111112)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.7726131249946775],['target'],123,0,123,0,222.70178187500278,,5,222.69096658399212,222.70178187500278,222.70178187500278,0.012466458007111214,224.46367241699772,[np.float64(-0.021111111111111112)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.7726131249946775],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
124,0,124,[np.float64(-0.2222222222222222)],[np.float64(-0.26666666666666666)],[1],[0],[0],[2.1001009170140605],['target'],124,0,124,0,224.49069483399217,,5,224.4800507089967,224.49069483399217,224.49069483399217,0.016183582993107848,226.58022458400228,[np.float64(-0.2222222222222222)],[np.float64(-0.26666666666666666)],[1],[0],[0],[2.1001009170140605],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
125,0,125,[np.float64(-0.4111111111111111)],[np.float64(-0.09666666666666666)],[1],[0],[0],[1.7150897919927957],['target'],125,0,125,0,226.60928933399555,,5,226.5976087500021,226.60928933399555,226.60928933399555,0.01719549999688752,228.312768667005,[np.float64(-0.4111111111111111)],[np.float64(-0.09666666666666666)],[1],[0],[0],[1.7150897919927957],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
126,0,126,[np.float64(0.43222222222222223)],[np.float64(-0.3522222222222222)],[1],[0],[0],[2.267138666997198],['target'],126,0,126,0,228.3413475839916,,5,228.32974904199364,228.3413475839916,228.3413475839916,0.016797667005448602,230.5969586249994,[np.float64(0.43222222222222223)],[np.float64(-0.3522222222222222)],[1],[0],[0],[2.267138666997198],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
127,0,127,[np.float64(-0.34444444444444444)],[np.float64(-0.35333333333333333)],[1],[0],[0],[2.066117791007855],['target'],127,0,127,0,230.62468979199184,,5,230.61333212499449,230.62468979199184,230.62468979199184,0.016185957996640354,232.67952004200197,[np.float64(-0.34444444444444444)],[np.float64(-0.35333333333333333)],[1],[0],[0],[2.066117791007855],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
128,0,128,[np.float64(0.03)],[np.float64(0.2833333333333333)],[1],[0],[0],[2.133633916004328],['target'],128,0,128,0,232.7081398750015,,5,232.6965825840016,232.7081398750015,232.7081398750015,0.016874665991053917,234.8302830419998,[np.float64(0.03)],[np.float64(0.2833333333333333)],[1],[0],[0],[2.133633916004328],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
129,0,129,[np.float64(0.3055555555555556)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.320765417010989],['target'],129,0,129,0,234.871730999992,,10,234.85749216699332,234.871730999992,234.871730999992,0.02701533300569281,236.1783075419953,[np.float64(0.3055555555555556)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.320765417010989],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
130,0,130,[np.float64(-0.31555555555555553)],[np.float64(0.0011111111111111111)],[1],[0],[0],[1.6219209589908132],['target'],130,0,130,0,236.2008793339919,,5,236.19073437499173,236.2008793339919,236.2008793339919,0.012258041009772569,237.81273612499353,[np.float64(-0.31555555555555553)],[np.float64(0.0011111111111111111)],[1],[0],[0],[1.6219209589908132],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
131,0,131,[np.float64(0.36444444444444446)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.7349122499872465],['target'],131,0,131,0,237.83874758399907,,5,237.8279432499985,237.83874758399907,237.83874758399907,0.015023040992673486,239.5629355419951,[np.float64(0.36444444444444446)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.7349122499872465],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
132,0,132,[np.float64(0.10888888888888888)],[np.float64(-0.36444444444444446)],[1],[0],[0],[2.289484957989771],['target'],132,0,132,0,239.60432075000426,,10,239.58971933399152,239.60432075000426,239.60432075000426,0.026589333996525966,241.87924270899384,[np.float64(0.10888888888888888)],[np.float64(-0.36444444444444446)],[1],[0],[0],[2.289484957989771],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
133,0,133,[np.float64(-0.2111111111111111)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.6729023750085616],['target'],133,0,133,0,241.9009458340006,,5,241.89087200000358,241.9009458340006,241.9009458340006,0.011489707991131581,243.56385808400228,[np.float64(-0.2111111111111111)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.6729023750085616],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
134,0,134,[np.float64(-0.27111111111111114)],[np.float64(0.11888888888888889)],[1],[0],[0],[2.320058124998468],['target'],134,0,134,0,243.60524008399807,,10,243.59164650000457,243.60524008399807,243.60524008399807,0.027588666998781264,245.91175374999875,[np.float64(-0.27111111111111114)],[np.float64(0.11888888888888889)],[1],[0],[0],[2.320058124998468],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
135,0,135,[np.float64(-0.37444444444444447)],[np.float64(0.0077777777777777776)],[1],[0],[0],[1.580410665992531],['target'],135,0,135,0,245.94513670899323,,10,245.93295608399785,245.94513670899323,245.94513670899323,0.021041583007900044,247.5134387500002,[np.float64(-0.37444444444444447)],[np.float64(0.0077777777777777776)],[1],[0],[0],[1.580410665992531],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
136,0,136,[np.float64(-0.04555555555555556)],[np.float64(-0.35777777777777775)],[1],[0],[0],[2.622979833991849],['target'],136,0,136,0,247.53392400000303,,5,247.52453599999717,247.53392400000303,247.53392400000303,0.010960875006276183,250.14760404199478,[np.float64(-0.04555555555555556)],[np.float64(-0.35777777777777775)],[1],[0],[0],[2.622979833991849],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
137,0,137,[np.float64(-0.4677777777777778)],[np.float64(0.056666666666666664)],[1],[0],[0],[1.567783500009682],['target'],137,0,137,0,250.19146408399683,,10,250.17745879199356,250.19146408399683,250.19146408399683,0.029658667001058348,251.745285625002,[np.float64(-0.4677777777777778)],[np.float64(0.056666666666666664)],[1],[0],[0],[1.567783500009682],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
138,0,138,[np.float64(-0.4011111111111111)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.2962770000012824],['target'],138,0,138,0,251.77831758400134,,10,251.76608720899094,251.77831758400134,251.77831758400134,0.020656041990150698,253.06242000000202,[np.float64(-0.4011111111111111)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.2962770000012824],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
139,0,139,[np.float64(-0.2088888888888889)],[np.float64(-0.08777777777777777)],[1],[0],[0],[1.3563131669943687],['target'],139,0,139,0,253.08365079200303,,5,253.0740362499928,253.08365079200303,253.08365079200303,0.011451124999439344,254.43043204200512,[np.float64(-0.2088888888888889)],[np.float64(-0.08777777777777777)],[1],[0],[0],[1.3563131669943687],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
140,0,140,[np.float64(0.057777777777777775)],[np.float64(-0.22333333333333333)],[1],[0],[0],[1.53314975000103],['target'],140,0,140,0,254.45778549999523,,5,254.4464067920053,254.45778549999523,254.45778549999523,0.015767541000968777,255.97962674999144,[np.float64(0.057777777777777775)],[np.float64(-0.22333333333333333)],[1],[0],[0],[1.53314975000103],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
141,0,141,[np.float64(-0.4777777777777778)],[np.float64(-0.07888888888888888)],[1],[0],[0],[1.5546011249971343],['target'],141,0,141,0,256.0223500419961,,10,256.0080353749945,256.0223500419961,256.0223500419961,0.02822000000742264,257.56270254199626,[np.float64(-0.4777777777777778)],[np.float64(-0.07888888888888888)],[1],[0],[0],[1.5546011249971343],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
142,0,142,[np.float64(-0.06111111111111111)],[np.float64(0.04)],[1],[0],[0],[1.7954946249956265],['target'],142,0,142,0,257.59614650000003,,10,257.5839713750029,257.59614650000003,257.59614650000003,0.021100333004142158,259.37951295899984,[np.float64(-0.06111111111111111)],[np.float64(0.04)],[1],[0],[0],[1.7954946249956265],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
143,0,143,[np.float64(0.44333333333333336)],[np.float64(0.09888888888888889)],[1],[0],[0],[2.1057291670003906],['target'],143,0,143,0,259.4011982499942,,5,259.3911527089949,259.4011982499942,259.4011982499942,0.011475375009467825,261.4969616669987,[np.float64(0.44333333333333336)],[np.float64(0.09888888888888889)],[1],[0],[0],[2.1057291670003906],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
144,0,144,[np.float64(0.13666666666666666)],[np.float64(0.38)],[1],[0],[0],[1.86839787500503],['target'],144,0,144,0,261.52308050000283,,5,261.511897999997,261.52308050000283,261.52308050000283,0.014743708001333289,263.38037504200474,[np.float64(0.13666666666666666)],[np.float64(0.38)],[1],[0],[0],[1.86839787500503],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
145,0,145,[np.float64(-0.057777777777777775)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.5041922499949578],['target'],145,0,145,0,263.42134470900055,,10,263.4078270839964,263.42134470900055,263.42134470900055,0.027261208000709303,264.91206891699403,[np.float64(-0.057777777777777775)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.5041922499949578],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
146,0,146,[np.float64(0.4822222222222222)],[np.float64(0.20444444444444446)],[1],[0],[0],[1.345458541996777],['target'],146,0,146,0,264.9459662089939,,10,264.93395937500463,264.9459662089939,264.9459662089939,0.021724749996792525,266.2794715839991,[np.float64(0.4822222222222222)],[np.float64(0.20444444444444446)],[1],[0],[0],[1.345458541996777],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
147,0,147,[np.float64(-0.4622222222222222)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.995835249996162],['target'],147,0,147,0,266.31281808399945,,10,266.30069404200185,266.31281808399945,266.31281808399945,0.02105949999531731,269.29660133400466,[np.float64(-0.4622222222222222)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.995835249996162],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
148,0,148,[np.float64(0.2911111111111111)],[np.float64(-0.37222222222222223)],[1],[0],[0],[1.9120364590053214],['target'],148,0,148,0,269.328832166997,,10,269.31677824999497,269.328832166997,269.328832166997,0.020007792001706548,271.2288711250003,[np.float64(0.2911111111111111)],[np.float64(-0.37222222222222223)],[1],[0],[0],[1.9120364590053214],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
149,0,149,[np.float64(-0.15555555555555556)],[np.float64(0.3933333333333333)],[1],[0],[0],[2.5964941249985714],['target'],149,0,149,0,271.2617297090037,,10,271.24974166699394,271.2617297090037,271.2617297090037,0.020703333007986657,273.8462912919931,[np.float64(-0.15555555555555556)],[np.float64(0.3933333333333333)],[1],[0],[0],[2.5964941249985714],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
150,0,150,[np.float64(0.005555555555555556)],[np.float64(-0.4855555555555556)],[1],[0],[0],[1.9784441250085365],['target'],150,0,150,0,273.87970541699906,,10,273.8675808340049,273.87970541699906,273.87970541699906,0.021120291989063844,275.84607941699505,[np.float64(0.005555555555555556)],[np.float64(-0.4855555555555556)],[1],[0],[0],[1.9784441250085365],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
151,0,151,[np.float64(-0.07444444444444444)],[np.float64(-0.0811111111111111)],[1],[0],[0],[1.412670874997275],['target'],151,0,151,0,275.8793404169992,,10,275.86723354199785,275.8793404169992,275.8793404169992,0.020986332994652912,277.2799928339955,[np.float64(-0.07444444444444444)],[np.float64(-0.0811111111111111)],[1],[0],[0],[1.412670874997275],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
152,0,152,[np.float64(-0.42)],[np.float64(0.13666666666666666)],[1],[0],[0],[2.7082294169958914],['target'],152,0,152,0,277.31652549999126,,10,277.3033782919956,277.31652549999126,277.31652549999126,0.02319108300434891,280.0116614169965,[np.float64(-0.42)],[np.float64(0.13666666666666666)],[1],[0],[0],[2.7082294169958914],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
153,0,153,[np.float64(0.4911111111111111)],[np.float64(-0.15333333333333332)],[1],[0],[0],[1.6074635840050178],['target'],153,0,153,0,280.03315958399617,,5,280.02320133399917,280.03315958399617,280.03315958399617,0.011372833003406413,281.6307492920023,[np.float64(0.4911111111111111)],[np.float64(-0.15333333333333332)],[1],[0],[0],[1.6074635840050178],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
154,0,154,[np.float64(0.20666666666666667)],[np.float64(-0.22)],[1],[0],[0],[1.4359212499985006],['target'],154,0,154,0,281.6744182919938,,10,281.65992350000306,281.6744182919938,281.6744182919938,0.028978292000829242,283.09588629199425,[np.float64(0.20666666666666667)],[np.float64(-0.22)],[1],[0],[0],[1.4359212499985006],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
155,0,155,[np.float64(0.4888888888888889)],[np.float64(-0.41333333333333333)],[1],[0],[0],[1.163333500007866],['target'],155,0,155,0,283.12868637499923,,10,283.1164269169967,283.12868637499923,283.12868637499923,0.020397832995513454,284.2798162919935,[np.float64(0.4888888888888889)],[np.float64(-0.41333333333333333)],[1],[0],[0],[1.163333500007866],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
156,0,156,[np.float64(0.42777777777777776)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.5856631669885246],['target'],156,0,156,0,284.31388962500205,,10,284.301786875003,284.31388962500205,284.31388962500205,0.021800791000714526,285.8875077919947,[np.float64(0.42777777777777776)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.5856631669885246],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
157,0,157,[np.float64(-0.43333333333333335)],[np.float64(-0.4677777777777778)],[1],[0],[0],[2.3569549999956507],['target'],157,0,157,0,285.9187275419972,,10,285.9063495839946,285.9187275419972,285.9187275419972,0.018705209004110657,288.2633623750007,[np.float64(-0.43333333333333335)],[np.float64(-0.4677777777777778)],[1],[0],[0],[2.3569549999956507],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
158,0,158,[np.float64(0.3244444444444444)],[np.float64(0.49666666666666665)],[1],[0],[0],[1.55992966699705],['target'],158,0,158,0,288.28531962499255,,5,288.27521337500366,288.28531962499255,288.28531962499255,0.011687958001857623,289.8352195000043,[np.float64(0.3244444444444444)],[np.float64(0.49666666666666665)],[1],[0],[0],[1.55992966699705],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
159,0,159,[np.float64(0.11888888888888889)],[np.float64(-0.36)],[1],[0],[0],[2.281329874997027],['target'],159,0,159,0,289.85959041699243,,5,289.84924487500393,289.85959041699243,289.85959041699243,0.013870750000933185,292.13065454199386,[np.float64(0.11888888888888889)],[np.float64(-0.36)],[1],[0],[0],[2.281329874997027],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
160,0,160,[np.float64(0.10333333333333333)],[np.float64(-0.2311111111111111)],[1],[0],[0],[1.6179749590082793],['target'],160,0,160,0,292.15775654200115,,5,292.1464453340013,292.15775654200115,292.15775654200115,0.015598458994645625,293.7644912090036,[np.float64(0.10333333333333333)],[np.float64(-0.2311111111111111)],[1],[0],[0],[1.6179749590082793],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
161,0,161,[np.float64(0.20777777777777778)],[np.float64(-0.16333333333333333)],[1],[0],[0],[1.38325470800919],['target'],161,0,161,0,293.79153204199974,,5,293.78024545899825,293.79153204199974,293.79153204199974,0.015568500006338581,295.16357041700394,[np.float64(0.20777777777777778)],[np.float64(-0.16333333333333333)],[1],[0],[0],[1.38325470800919],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
162,0,162,[np.float64(0.34444444444444444)],[np.float64(-0.2511111111111111)],[1],[0],[0],[1.883274583000457],['target'],162,0,162,0,295.19185149999976,,5,295.180557959,295.19185149999976,295.19185149999976,0.016805082996143028,297.0638997920032,[np.float64(0.34444444444444444)],[np.float64(-0.2511111111111111)],[1],[0],[0],[1.883274583000457],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
163,0,163,[np.float64(-0.3655555555555556)],[np.float64(-0.25333333333333335)],[1],[0],[0],[2.8171241249947343],['target'],163,0,163,0,297.09195183399424,,5,297.0802445419977,297.09195183399424,297.09195183399424,0.01615979200869333,299.8974339589913,[np.float64(-0.3655555555555556)],[np.float64(-0.25333333333333335)],[1],[0],[0],[2.8171241249947343],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
164,0,164,[np.float64(0.20555555555555555)],[np.float64(0.03222222222222222)],[1],[0],[0],[1.6715789159934502],['target'],164,0,164,0,299.93827187499846,,10,299.92430970899295,299.93827187499846,299.93827187499846,0.026677749992813915,301.5959176670003,[np.float64(0.20555555555555555)],[np.float64(0.03222222222222222)],[1],[0],[0],[1.6715789159934502],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
165,0,165,[np.float64(0.08444444444444445)],[np.float64(0.27555555555555555)],[1],[0],[0],[1.6054830829962157],['target'],165,0,165,0,301.61917279199406,,5,301.6085538339976,301.61917279199406,301.61917279199406,0.012473291993956082,303.2141188340029,[np.float64(0.08444444444444445)],[np.float64(0.27555555555555555)],[1],[0],[0],[1.6054830829962157],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
166,0,166,[np.float64(0.42333333333333334)],[np.float64(-0.17)],[1],[0],[0],[1.6712309579888824],['target'],166,0,166,0,303.2550490839931,,10,303.2413301249908,303.2550490839931,303.2550490839931,0.027020292007364333,304.91260795899143,[np.float64(0.42333333333333334)],[np.float64(-0.17)],[1],[0],[0],[1.6712309579888824],['target'],P2,001,2025-09-30_15h40.40.147,VisualSearch_NupurShah,,2025.1.1,120.34424517705129,2025-09-30 15h40.54.799545 +0530,
