thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
166,0,166,[np.float64(0.3277777777777778)],[np.float64(-0.44333333333333336)],[1],[0],[0],[2.1186417499993695],['target'],166,0,166,0,348.8570218330133,,10,348.84329662501113,348.8570218330133,348.8570218330133,0.028907083004014567,350.9619861250103,[np.float64(0.3277777777777778)],[np.float64(-0.44333333333333336)],[1],[0],[0],[2.1186417499993695],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
167,0,167,[np.float64(0.4766666666666667)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.5607753329968546],['target'],167,0,167,0,350.9960410410131,,10,350.98392204100674,350.9960410410131,350.9960410410131,0.021760540999821387,352.54474820800533,[np.float64(0.4766666666666667)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.5607753329968546],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
168,0,168,[np.float64(-0.025555555555555557)],[np.float64(-0.13777777777777778)],[1],[0],[0],[2.923737874996732],['target'],168,0,168,0,352.5648467500141,,5,352.55582258300274,352.5648467500141,352.5648467500141,0.010925791997578926,355.4796423330117,[np.float64(-0.025555555555555557)],[np.float64(-0.13777777777777778)],[1],[0],[0],[2.923737874996732],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
169,0,169,[np.float64(0.47333333333333333)],[np.float64(0.24444444444444444)],[1],[0],[0],[1.4723502910055686],['target'],169,0,169,0,355.5191180410038,,10,355.505904250007,355.5191180410038,355.5191180410038,0.026068125007441267,356.9783027500089,[np.float64(0.47333333333333333)],[np.float64(0.24444444444444444)],[1],[0],[0],[1.4723502910055686],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
170,0,170,[np.float64(-0.07)],[np.float64(0.16555555555555557)],[1],[0],[0],[1.4062028339976678],['target'],170,0,170,0,357.0003847080079,,5,356.99055433300964,357.0003847080079,357.0003847080079,0.012060374996508472,358.39683762501227,[np.float64(-0.07)],[np.float64(0.16555555555555557)],[1],[0],[0],[1.4062028339976678],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
171,0,171,[np.float64(-0.18666666666666668)],[np.float64(0.3288888888888889)],[1],[0],[0],[1.168731541998568],['target'],171,0,171,0,358.4234482500033,,5,358.4121558750048,358.4234482500033,358.4234482500033,0.015123042001505382,359.58095583300747,[np.float64(-0.18666666666666668)],[np.float64(0.3288888888888889)],[1],[0],[0],[1.168731541998568],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
172,0,172,[np.float64(0.38666666666666666)],[np.float64(0.044444444444444446)],[1],[0],[0],[1.4174777090083808],['target'],172,0,172,0,359.60720054100966,,5,359.59593762501027,359.60720054100966,359.60720054100966,0.014789374996325932,361.0134775000042,[np.float64(0.38666666666666666)],[np.float64(0.044444444444444446)],[1],[0],[0],[1.4174777090083808],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
173,0,173,[np.float64(-0.3055555555555556)],[np.float64(0.3377777777777778)],[1],[0],[0],[2.6057759999966947],['target'],173,0,173,0,361.05359262500133,,10,361.0397837500059,361.05359262500133,361.05359262500133,0.026122916999156587,363.64559995800664,[np.float64(-0.3055555555555556)],[np.float64(0.3377777777777778)],[1],[0],[0],[2.6057759999966947],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
174,0,174,[np.float64(0.17444444444444446)],[np.float64(0.1111111111111111)],[1],[0],[0],[1.9302914159925422],['target'],174,0,174,0,363.67805770800624,,10,363.66559587500524,363.67805770800624,363.67805770800624,0.019849667005473748,365.5959397500119,[np.float64(0.17444444444444446)],[np.float64(0.1111111111111111)],[1],[0],[0],[1.9302914159925422],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
175,0,175,[np.float64(0.3988888888888889)],[np.float64(0.4533333333333333)],[1],[0],[0],[1.8621319160010898],['target'],175,0,175,0,365.6293091250118,,10,365.6172633750102,365.6293091250118,365.6293091250118,0.021153666006284766,367.47944104101043,[np.float64(0.3988888888888889)],[np.float64(0.4533333333333333)],[1],[0],[0],[1.8621319160010898],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
176,0,176,[np.float64(-0.3333333333333333)],[np.float64(0.48)],[1],[0],[0],[2.3440194580034586],['target'],176,0,176,0,367.5007503750094,,5,367.4907868330047,367.5007503750094,367.5007503750094,0.011198458989383653,369.83489691601426,[np.float64(-0.3333333333333333)],[np.float64(0.48)],[1],[0],[0],[2.3440194580034586],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
177,0,177,[np.float64(0.06666666666666667)],[np.float64(-0.4777777777777778)],[1],[0],[0],[2.549417500005802],['target'],177,0,177,0,369.8768539580051,,10,369.8629417080083,369.8768539580051,369.8768539580051,0.027861417009262368,372.41240837500663,[np.float64(0.06666666666666667)],[np.float64(-0.4777777777777778)],[1],[0],[0],[2.549417500005802],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
178,0,178,[np.float64(-0.21555555555555556)],[np.float64(-0.02)],[1],[0],[0],[1.739124375002575],['target'],178,0,178,0,372.4338529580127,,5,372.42441420801333,372.4338529580127,372.4338529580127,0.011839874990982935,374.163619916013,[np.float64(-0.21555555555555556)],[np.float64(-0.02)],[1],[0],[0],[1.739124375002575],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
179,0,179,[np.float64(0.3)],[np.float64(0.2911111111111111)],[1],[0],[0],[1.3661802920105401],['target'],179,0,179,0,374.1914297500043,,5,374.18019333301345,374.1914297500043,374.1914297500043,0.01637870800914243,375.54642929100373,[np.float64(0.3)],[np.float64(0.2911111111111111)],[1],[0],[0],[1.3661802920105401],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
180,0,180,[np.float64(0.43666666666666665)],[np.float64(-0.35444444444444445)],[1],[0],[0],[2.1007439159875503],['target'],180,0,180,0,375.5728668330121,,5,375.5615240410116,375.5728668330121,375.5728668330121,0.01493866699456703,377.66234545801126,[np.float64(0.43666666666666665)],[np.float64(-0.35444444444444445)],[1],[0],[0],[2.1007439159875503],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
181,0,181,[np.float64(-0.5)],[np.float64(0.24222222222222223)],[1],[0],[0],[1.8188439160003327],['target'],181,0,181,0,377.68880595800874,,5,377.6774969160033,377.68880595800874,377.68880595800874,0.014963207999244332,379.4964190410101,[np.float64(-0.5)],[np.float64(0.24222222222222223)],[1],[0],[0],[1.8188439160003327],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
182,0,182,[np.float64(0.5044444444444445)],[np.float64(0.22666666666666666)],[1],[0],[0],[2.906651832992793],['target'],182,0,182,0,379.537125791001,,10,379.52303945801395,379.537125791001,379.537125791001,0.026427208009408787,382.42973904100654,[np.float64(0.5044444444444445)],[np.float64(0.22666666666666666)],[1],[0],[0],[2.906651832992793],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
183,0,183,[np.float64(0.25333333333333335)],[np.float64(-0.35)],[1],[0],[0],[2.461216041003354],['target'],183,0,183,0,382.46339850001095,,10,382.451299791006,382.46339850001095,382.46339850001095,0.02139049999823328,384.9125704580074,[np.float64(0.25333333333333335)],[np.float64(-0.35)],[1],[0],[0],[2.461216041003354],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
184,0,184,[np.float64(-0.11888888888888889)],[np.float64(0.04777777777777778)],[1],[0],[0],[2.0122181250044378],['target'],184,0,184,0,384.9455670000025,,10,384.93355562500074,384.9455670000025,384.9455670000025,0.020814542003790848,386.9458272910124,[np.float64(-0.11888888888888889)],[np.float64(0.04777777777777778)],[1],[0],[0],[2.0122181250044378],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
185,0,185,[np.float64(0.49333333333333335)],[np.float64(0.18)],[1],[0],[0],[1.6113058750052005],['target'],185,0,185,0,386.98012337500404,,10,386.96786200000497,386.98012337500404,386.98012337500404,0.021859083994058892,388.5792159160046,[np.float64(0.49333333333333335)],[np.float64(0.18)],[1],[0],[0],[1.6113058750052005],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
186,0,186,[np.float64(-0.5011111111111111)],[np.float64(-0.006666666666666667)],[1],[0],[0],[1.6459382499888306],['target'],186,0,186,0,388.61243820800155,,10,388.60036075000244,388.61243820800155,388.61243820800155,0.020978915999876335,390.24635358300293,[np.float64(-0.5011111111111111)],[np.float64(-0.006666666666666667)],[1],[0],[0],[1.6459382499888306],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
187,0,187,[np.float64(0.33)],[np.float64(-0.028888888888888888)],[1],[0],[0],[1.705729124994832],['target'],187,0,187,0,390.26798858300026,,5,390.2580201660021,390.26798858300026,390.26798858300026,0.011496834005811252,391.96383079100633,[np.float64(0.33)],[np.float64(-0.028888888888888888)],[1],[0],[0],[1.705729124994832],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
188,0,188,[np.float64(-0.10444444444444445)],[np.float64(-0.04888888888888889)],[1],[0],[0],[1.6829692909959704],['target'],188,0,188,0,391.99182695800846,,5,391.98036408300686,391.99182695800846,391.99182695800846,0.016336417000275105,393.6634022500075,[np.float64(-0.10444444444444445)],[np.float64(-0.04888888888888889)],[1],[0],[0],[1.6829692909959704],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
189,0,189,[np.float64(0.06444444444444444)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.2897017499926733],['target'],189,0,189,0,393.7043371660111,,10,393.68993800001044,393.7043371660111,393.7043371660111,0.026342041994212195,394.97968550000223,[np.float64(0.06444444444444444)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.2897017499926733],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
190,0,190,[np.float64(0.024444444444444446)],[np.float64(0.4911111111111111)],[1],[0],[0],[1.6653037920041243],['target'],190,0,190,0,395.01402366600814,,10,395.00170004100073,395.01402366600814,395.01402366600814,0.021845166993443854,396.66706041600264,[np.float64(0.024444444444444446)],[np.float64(0.4911111111111111)],[1],[0],[0],[1.6653037920041243],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
191,0,191,[np.float64(-0.2822222222222222)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.6521507919969736],['target'],191,0,191,0,396.6893194580043,,5,396.6790742910089,396.6893194580043,396.6893194580043,0.011845291999634355,398.3313052500016,[np.float64(-0.2822222222222222)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.6521507919969736],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
192,0,192,[np.float64(-0.37444444444444447)],[np.float64(0.43)],[1],[0],[0],[1.6206638750009006],['target'],192,0,192,0,398.37216775001434,,10,398.3584362910042,398.37216775001434,398.37216775001434,0.0269339999940712,399.979145958001,[np.float64(-0.37444444444444447)],[np.float64(0.43)],[1],[0],[0],[1.6206638750009006],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
193,0,193,[np.float64(-0.43666666666666665)],[np.float64(-0.20666666666666667)],[1],[0],[0],[1.7221351670013973],['target'],193,0,193,0,400.00076254100713,,5,399.99081595800817,400.00076254100713,400.00076254100713,0.011497832994791679,401.7130171250028,[np.float64(-0.43666666666666665)],[np.float64(-0.20666666666666667)],[1],[0],[0],[1.7221351670013973],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
194,0,194,[np.float64(-0.03666666666666667)],[np.float64(0.19777777777777777)],[1],[0],[0],[1.2034334170020884],['target'],194,0,194,0,401.7385519160016,,5,401.72694404100184,401.7385519160016,401.7385519160016,0.013769291996140964,402.9304529580113,[np.float64(-0.03666666666666667)],[np.float64(0.19777777777777777)],[1],[0],[0],[1.2034334170020884],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
195,0,195,[np.float64(0.13333333333333333)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.6725106660014717],['target'],195,0,195,0,402.97094029100845,,10,402.9568076660071,402.97094029100845,402.97094029100845,0.026149833007366396,404.6293648330029,[np.float64(0.13333333333333333)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.6725106660014717],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
196,0,196,[np.float64(-0.39)],[np.float64(0.31)],[1],[0],[0],[1.9727392079948913],['target'],196,0,196,0,404.65030887500325,,5,404.6407648750028,404.65030887500325,404.65030887500325,0.011228125003981404,406.6135867910052,[np.float64(-0.39)],[np.float64(0.31)],[1],[0],[0],[1.9727392079948913],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
197,0,197,[np.float64(0.15444444444444444)],[np.float64(-0.17666666666666667)],[1],[0],[0],[1.5698205410008086],['target'],197,0,197,0,406.6394729580061,,5,406.6283006660087,406.6394729580061,406.6394729580061,0.014519707998260856,408.1981980000128,[np.float64(0.15444444444444444)],[np.float64(-0.17666666666666667)],[1],[0],[0],[1.5698205410008086],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
198,0,198,[np.float64(0.33444444444444443)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.3667869170021731],['target'],198,0,198,0,408.22457695800404,,5,408.2137741250044,408.22457695800404,408.22457695800404,0.015384541999083012,409.58063150000817,[np.float64(0.33444444444444443)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.3667869170021731],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
199,0,199,[np.float64(0.06222222222222222)],[np.float64(0.17)],[1],[0],[0],[1.5356517079926562],['target'],199,0,199,0,409.6246654580027,,10,409.6107441660133,409.6246654580027,409.6246654580027,0.029913958001998253,411.14644783300173,[np.float64(0.06222222222222222)],[np.float64(0.17)],[1],[0],[0],[1.5356517079926562],['target'],P3,001,2025-09-30_15h48.15.179,VisualSearch_NupurShah,,2025.1.1,119.93020110369496,2025-09-30 15h48.29.379793 +0530,
