delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.rt,trials_2.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials_2.textbox.text,trials_2.button.numClicks,trials_2.button.timesOn,trials_2.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,400,unexp,314,2,26,space,0.35880833299597725,None,700,1,[4.04750950000016],[4.047514249978121],26,2,314,2,1575.9345598749933,,1575.9280316249933,1575.9345598749933,1576.9259872080293,1576.9259872080293,1576.9259872080293,1577.286964500032,space,0.35880833299597725,None,1577.288339166029,1577.991958541683,1578.297609583009,1578.2812219579937,1578.2829502079985,1578.297609583009,1578.297609583009,1578.297609583009,1582.3454346660292,700,1,[4.04750950000016],[4.047514249978121],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,315,3,26,space,0.6333537070313469,None,400,1,[1.8025335419806652],[1.8025391249684617],26,3,315,1,1582.3513882910484,,1582.3456340830307,1582.3513882910484,1583.3422790410114,1583.3422790410114,1583.3422790410114,1583.9772194580291,space,0.6333537070313469,None,1583.9785852500354,1584.385462957671,1584.6923517910182,1584.6745117499959,1584.6763065410196,1584.6923517910182,1584.6923517910182,1584.6923517910182,1586.4951655000332,400,1,[1.8025335419806652],[1.8025391249684617],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,316,4,26,space,0.4521384990075603,None,400,1,[1.7818147500511259],[1.781819791009184],26,4,316,11,1586.5008557910332,,1586.495355666033,1586.5008557910332,1587.491395207995,1587.491395207995,1587.491395207995,1587.953656666039,space,0.4521384990075603,None,1587.9549905000022,1588.658832416699,1588.9632438330445,1588.9466570829973,1588.9480096659972,1588.9632438330445,1588.9632438330445,1588.9632438330445,1590.7453413330368,400,1,[1.7818147500511259],[1.781819791009184],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,317,5,26,space,0.8223447069758549,None,600,1,[3.4297987919999287],[3.4298038330161944],26,5,317,0,1590.7508544159937,,1590.7455257910187,1590.7508544159937,1591.7421699160477,1591.7421699160477,1591.7421699160477,1592.570234999992,space,0.8223447069758549,None,1592.571840041026,1592.6749802916931,1592.9821230830275,1592.9645021660253,1592.9661702080048,1592.9821230830275,1592.9821230830275,1592.9821230830275,1596.412194708013,600,1,[3.4297987919999287],[3.4298038330161944],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,318,6,26,space,0.2985481659998186,None,400,1,[3.811978584039025],[3.8119840000290424],26,6,318,9,1596.4175512500224,,1596.412380499998,1596.4175512500224,1597.4089746249956,1597.4089746249956,1597.4089746249956,1597.7103679580032,space,0.2985481659998186,None,1597.7117236250197,1597.8185007497125,1598.1268407910247,1598.107703250018,1598.1094390000217,1598.1268407910247,1598.1268407910247,1598.1268407910247,1601.9391048750258,400,1,[3.811978584039025],[3.8119840000290424],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,319,7,26,space,0.6257984989788383,None,100,1,[3.353037041029893],[3.3530426250072196],26,7,319,7,1601.9515905830194,,1601.939293750038,1601.9515905830194,1602.9355451250449,1602.9355451250449,1602.9427736250218,1603.5702595410403,space,0.6257984989788383,None,1603.5715910409926,1603.9745814576784,1604.2827464159927,1604.2639323330368,1604.265802540991,1604.2827464159927,1604.2827464159927,1604.2827464159927,1607.636054750008,100,1,[3.353037041029893],[3.3530426250072196],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,320,8,26,space,0.5377318329992704,None,100,1,[1.1799238749663346],[1.1799293749500066],26,8,320,4,1607.6409301250242,,1607.6362436659983,1607.6409301250242,1608.6255926660378,1608.6255926660378,1608.6353082910064,1609.170415041037,space,0.5377318329992704,None,1609.171960458043,1609.5759685827109,1609.8919887500233,1609.8744535410078,1609.8762161660125,1609.8919887500233,1609.8919887500233,1609.8919887500233,1611.0722023330163,100,1,[1.1799238749663346],[1.1799293749500066],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,321,9,26,space,0.3072786660050042,None,100,1,[1.5531688749906607],[1.5531742500024848],26,9,321,6,1611.0851084580063,,1611.0723953330307,1611.0851084580063,1612.0680462500313,1612.0680462500313,1612.074783499993,1612.3770437079947,space,0.3072786660050042,None,1612.3786490000202,1612.4858558326998,1612.7920079579926,1612.7744684159989,1612.7762661250308,1612.7920079579926,1612.7920079579926,1612.7920079579926,1614.3454752500402,100,1,[1.5531688749906607],[1.5531742500024848],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,322,10,26,space,0.35720624902751297,None,500,1,[2.141962916997727],[2.1419678750098683],26,10,322,8,1614.351604583033,,1614.345669250004,1614.351604583033,1615.343068999995,1615.343068999995,1615.343068999995,1615.7032079999917,space,0.35720624902751297,None,1615.7048658750136,1616.4025268327134,1616.7100150000188,1616.6913207910256,1616.693098000018,1616.7100150000188,1616.7100150000188,1616.7100150000188,1618.8522652910324,500,1,[2.141962916997727],[2.1419678750098683],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,323,11,26,space,0.6120656239800155,None,400,1,[2.443701250012964],[2.4437069999985397],26,11,323,10,1618.857090125035,,1618.8524507080438,1618.857090125035,1619.8431082910392,1619.8431082910392,1619.8522384579992,1620.460911458009,space,0.6120656239800155,None,1620.4622750410344,1620.8689715417024,1621.178767083038,1621.1583722080104,1621.1606517910259,1621.178767083038,1621.178767083038,1621.178767083038,1623.6227656660485,400,1,[2.443701250012964],[2.4437069999985397],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,324,0,27,space,0.30619633197784424,None,400,1,[1.9354933750000782],[1.9354991250438616],27,0,324,2,1623.6351978750317,,1623.622954958002,1623.6351978750317,1624.618954125035,1624.618954125035,1624.6256658750353,1624.927499500045,space,0.30619633197784424,None,1624.9288666660432,1625.6359878747064,1625.9428692910005,1625.9247224160354,1625.9265701660188,1625.9428692910005,1625.9428692910005,1625.9428692910005,1627.8786927910405,400,1,[1.9354933750000782],[1.9354991250438616],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,325,1,27,space,0.4079569579917006,None,400,1,[2.669524167024065],[2.6695296250400133],27,1,325,4,1627.8845253330073,,1627.8788955000346,1627.8845253330073,1628.8762524159974,1628.8762524159974,1628.8762524159974,1629.2874508330133,space,0.4079569579917006,None,1629.2889192080474,1629.6917505826607,1629.9996668749955,1629.9815156660043,1629.9830072500044,1629.9996668749955,1629.9996668749955,1629.9996668749955,1632.6694700000226,400,1,[2.669524167024065],[2.6695296250400133],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,326,2,27,space,0.713198957964778,None,600,1,[3.0095101250335574],[3.009516416990664],27,2,326,5,1632.6854751250357,,1632.6696626660414,1632.6854751250357,1633.6597487500403,1633.6597487500403,1633.6749306659913,1634.3771962500177,space,0.713198957964778,None,1634.3787480000174,1635.0858082076923,1635.3927399160457,1635.3745756249991,1635.3760352500249,1635.3927399160457,1635.3927399160457,1635.3927399160457,1638.4025842500268,600,1,[3.0095101250335574],[3.009516416990664],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,327,3,27,space,0.838964416005183,None,700,1,[4.006482582946774],[4.006488290964626],27,3,327,11,1638.4077730000135,,1638.4027722910396,1638.4077730000135,1639.3929689160432,1639.3929689160432,1639.4022174580023,1640.237309832999,space,0.838964416005183,None,1640.2387812079978,1640.9427789576623,1641.2494367500185,1641.2310971250408,1641.232679083012,1641.2494367500185,1641.2494367500185,1641.2494367500185,1645.2562028749962,700,1,[4.006482582946774],[4.006488290964626],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,328,4,27,space,0.8852617489756085,None,100,1,[3.9053901670267805],[3.905395000008866],27,4,328,9,1645.2682410000125,,1645.2563929160242,1645.2682410000125,1646.252537916007,1646.252537916007,1646.259046250023,1647.1435320000164,space,0.8852617489756085,None,1647.144812750048,1647.2448321667073,1647.5570815830142,1647.5409975000075,1647.5425319999922,1647.5570815830142,1647.5570815830142,1647.5570815830142,1651.462743916025,100,1,[3.9053901670267805],[3.905395000008866],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,329,5,27,space,0.4266081240493804,None,400,1,[2.6195144170196727],[2.6195194590254687],27,5,329,3,1651.4685262910207,,1651.4629340000101,1651.4685262910207,1652.4591409160057,1652.4591409160057,1652.4591409160057,1652.887240540993,space,0.4266081240493804,None,1652.8888500410249,1652.9865702916907,1653.2927046660334,1653.2747228330118,1653.2765367500251,1653.2927046660334,1653.2927046660334,1653.2927046660334,1655.912506875,400,1,[2.6195144170196727],[2.6195194590254687],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,330,6,27,space,0.30376762500964105,None,400,1,[3.5815053750411607],[3.5815104170469567],27,6,330,8,1655.9180295410333,,1655.912713666039,1655.9180295410333,1656.9089737079921,1656.9089737079921,1656.9089737079921,1657.220824750024,space,0.30376762500964105,None,1657.221403500007,1657.9260027076855,1658.2304825410247,1658.2140584160225,1658.2154132080032,1658.2304825410247,1658.2304825410247,1658.2304825410247,1661.8122945000068,400,1,[3.5815053750411607],[3.5815104170469567],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,331,7,27,space,0.30669641599524766,None,300,1,[3.564281542028766],[3.5642868330469355],27,7,331,10,1661.8181534580071,,1661.8124917499954,1661.8181534580071,1662.80896283302,1662.80896283302,1662.80896283302,1663.1209775410243,space,0.30669641599524766,None,1663.1225224160007,1663.526129207694,1663.8315343330032,1663.8144206250436,1663.8158404999995,1663.8315343330032,1663.8315343330032,1663.8315343330032,1667.3961052080267,300,1,[3.564281542028766],[3.5642868330469355],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,332,8,27,space,0.6150152910267934,None,200,1,[3.496144666976761],[3.496149874990806],27,8,332,7,1667.4014316250104,,1667.3962894160068,1667.4014316250104,1668.3925050830003,1668.3925050830003,1668.3925050830003,1669.0104080410092,space,0.6150152910267934,None,1669.0117350830114,1669.4197215416973,1669.7254678750178,1669.7084357910207,1669.7099439580343,1669.7254678750178,1669.7254678750178,1669.7254678750178,1673.2219064999954,200,1,[3.496144666976761],[3.496149874990806],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,333,9,27,space,0.29314520698972046,None,200,1,[2.3697523750015534],[2.3697598339640535],27,9,333,0,1673.2269613750395,,1673.2220889159944,1673.2269613750395,1674.220381666033,1674.220381666033,1674.220381666033,1674.5218356660334,space,0.29314520698972046,None,1674.5243142910185,1674.6243824576998,1674.9331670000101,1674.9168578330427,1674.9175248329993,1674.9331670000101,1674.9331670000101,1674.9331670000101,1677.3032568750205,200,1,[2.3697523750015534],[2.3697598339640535],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,334,10,27,space,0.49086700001498684,None,100,1,[1.8965095829917118],[1.8965158329810947],27,10,334,6,1677.3184067500406,,1677.3035256250296,1677.3184067500406,1678.2937809580471,1678.2937809580471,1678.3097253750311,1678.7877650000155,space,0.49086700001498684,None,1678.7895561250043,1678.89186204167,1679.1973248750437,1679.1808525000233,1679.182241500006,1679.1973248750437,1679.1973248750437,1679.1973248750437,1681.094169332995,100,1,[1.8965095829917118],[1.8965158329810947],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,335,11,27,space,0.8343612080207095,None,100,1,[1.7143839580239728],[1.7143893330357969],27,11,335,1,1681.1019447500003,,1681.0943955000257,1681.1019447500003,1682.092921375006,1682.092921375006,1682.092921375006,1682.9380610410008,space,0.8343612080207095,None,1682.939701291034,1683.3426039576918,1683.647301833029,1683.6307139580022,1683.6322419160279,1683.647301833029,1683.647301833029,1683.647301833029,1685.3619698749972,100,1,[1.7143839580239728],[1.7143893330357969],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,336,0,28,space,0.36722266604192555,None,200,1,[2.280625957995653],[2.2806315420311876],28,0,336,5,1685.368833916029,,1685.362155333045,1685.368833916029,1686.3599928329932,1686.3599928329932,1686.3599928329932,1686.737724666018,space,0.36722266604192555,None,1686.739400624996,1687.4423085826604,1687.748674375005,1687.7320288330084,1687.7335381250014,1687.748674375005,1687.748674375005,1687.748674375005,1690.0295780830202,200,1,[2.280625957995653],[2.2806315420311876],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,337,1,28,space,1.6749619159963913,None,100,1,[2.5876068750512786],[2.5876129580428824],28,1,337,7,1690.0351440000231,,1690.0298170000315,1690.0351440000231,1691.0263014580123,1691.0263014580123,1691.0263014580123,1692.7045783750364,space,1.6749619159963913,None,1692.7061056660023,1693.1100325416812,1693.4244510410354,1693.408133125049,1693.409686458006,1693.4244510410354,1693.4244510410354,1693.4244510410354,1696.0123693750356,100,1,[2.5876068750512786],[2.5876129580428824],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,338,2,28,space,1.3327694999752566,None,400,1,[2.3593562079477124],[2.3593617499573156],28,2,338,2,1696.01833029103,,1696.0125613330165,1696.01833029103,1697.0102769579971,1697.0102769579971,1697.0102769579971,1698.3543140830006,space,1.3327694999752566,None,1698.3555813330458,1699.0600171246954,1699.3645991660305,1699.3482323749922,1699.3497464579996,1699.3645991660305,1699.3645991660305,1699.3645991660305,1701.7242455410305,400,1,[2.3593562079477124],[2.3593617499573156],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,339,3,28,space,0.675608248973731,None,200,1,[3.337497542030178],[3.3375032090116292],28,3,339,1,1701.7362350830226,,1701.7244366660016,1701.7362350830226,1702.7194365000469,1702.7194365000469,1702.726759125013,1703.4047326250002,space,0.675608248973731,None,1703.4061370830168,1703.809164916693,1704.115652541048,1704.0987726250314,1704.1001609160448,1704.115652541048,1704.115652541048,1704.115652541048,1707.453459958022,200,1,[3.337497542030178],[3.3375032090116292],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,340,4,28,space,0.855996166006662,None,400,1,[2.356407958024647],[2.356413458008319],28,4,340,0,1707.4692336250446,,1707.453643958026,1707.4692336250446,1708.444021708041,1708.444021708041,1708.4595358750084,1709.3045109160012,space,0.855996166006662,None,1709.3057508750353,1709.4092729996812,1709.716596916027,1709.6979074580013,1709.6996815000311,1709.716596916027,1709.716596916027,1709.716596916027,1712.0733022500062,400,1,[2.356407958024647],[2.356413458008319],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,341,5,28,space,0.45338258298579603,None,100,1,[1.5939150839694776],[1.5939206249895506],28,5,341,4,1712.0859202080173,,1712.073492791038,1712.0859202080173,1713.0695582909975,1713.0695582909975,1713.0765119999996,1713.5278225830407,space,0.45338258298579603,None,1713.5291802500142,1713.9367326666872,1714.2426063750172,1714.225213541009,1714.226737458026,1714.2426063750172,1714.2426063750172,1714.2426063750172,1715.836808208027,100,1,[1.5939150839694776],[1.5939206249895506],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,342,6,28,space,0.5926650409819558,None,700,1,[1.4265501669724472],[1.4265553340082988],28,6,342,8,1715.8526760830428,,1715.837006375019,1715.8526760830428,1716.8271242910414,1716.8271242910414,1716.8423359160079,1717.4274375410168,space,0.5926650409819558,None,1717.4287040409981,1718.1363788326892,1718.4433919159928,1718.4255815829965,1718.4273779580253,1718.4433919159928,1718.4433919159928,1718.4433919159928,1719.8702299160068,700,1,[1.4265501669724472],[1.4265553340082988],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,343,7,28,space,0.3588568319682963,None,400,1,[2.4199762499774806],[2.419981374987401],28,7,343,11,1719.8751182500273,,1719.8704180410132,1719.8751182500273,1720.8599922910216,1720.8599922910216,1720.8696942499955,1721.2215646660188,space,0.3588568319682963,None,1721.2231991660083,1721.9266754997118,1722.233055040997,1722.215758083039,1722.2174220830202,1722.233055040997,1722.233055040997,1722.233055040997,1724.6533380410401,400,1,[2.4199762499774806],[2.419981374987401],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,344,8,28,space,0.3519521660055034,None,100,1,[1.7237103749648668],[1.7237157080089673],28,8,344,6,1724.658433500037,,1724.653541833046,1724.658433500037,1725.6437399580027,1725.6437399580027,1725.652875041007,1726.004849125049,space,0.3519521660055034,None,1726.0062346660416,1726.1094086666747,1726.41655933304,1726.3986144160153,1726.400449916022,1726.41655933304,1726.41655933304,1726.41655933304,1728.1405562910368,100,1,[1.7237103749648668],[1.7237157080089673],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,345,9,28,space,0.4959991659852676,None,100,1,[1.6155426669865847],[1.6155480839661323],28,9,345,3,1728.1526971250423,,1728.1407427500235,1728.1526971250423,1729.1366251659929,1729.1366251659929,1729.1446224160027,1729.6378002080019,space,0.4959991659852676,None,1729.6390738330083,1729.742153374715,1730.0481492500403,1730.031657375046,1730.03335362504,1730.0481492500403,1730.0481492500403,1730.0481492500403,1731.6639845829923,100,1,[1.6155426669865847],[1.6155480839661323],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,346,10,28,space,0.44610704097431153,None,100,1,[1.7397287500207312],[1.7397341670002788],28,10,346,10,1731.6694968329975,,1731.6641785410466,1731.6694968329975,1732.660488833033,1732.660488833033,1732.660488833033,1733.1111096250243,space,0.44610704097431153,None,1733.1126020000083,1733.510275666664,1733.817126125039,1733.7995970830088,1733.801098625001,1733.817126125039,1733.817126125039,1733.817126125039,1735.5571404999937,100,1,[1.7397287500207312],[1.7397341670002788],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,347,11,28,space,0.29746537504252046,None,100,1,[1.312118833011482],[1.3121238330495544],28,11,347,9,1735.5694443749962,,1735.557329916046,1735.5694443749962,1736.5530500829918,1736.5530500829918,1736.55987812503,1736.854882833024,space,0.29746537504252046,None,1736.8564929999993,1736.9592100416814,1737.2680827500299,1737.2485504160286,1737.25030616601,1737.2680827500299,1737.2680827500299,1737.2680827500299,1738.5805037910468,100,1,[1.312118833011482],[1.3121238330495544],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,348,0,29,space,0.35287174896802753,None,200,1,[1.5225440840004012],[1.5225497499923222],29,0,348,9,1738.5859005000093,,1738.5807063750108,1738.5859005000093,1739.5766272080364,1739.5766272080364,1739.5766272080364,1739.9383260000031,space,0.35287174896802753,None,1739.9399665000383,1740.0419779996776,1740.347348625015,1740.3316702910233,1740.3329852080205,1740.347348625015,1740.347348625015,1740.347348625015,1741.8701870410005,200,1,[1.5225440840004012],[1.5225497499923222],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,349,1,29,space,0.6793418749584816,None,200,1,[1.393741832987871],[1.3937473749974743],29,1,349,10,1741.886276541045,,1741.8703757080366,1741.886276541045,1742.8601137910155,1742.8601137910155,1742.8764427500428,1743.5437635410344,space,0.6793418749584816,None,1743.5450866660103,1743.9537971667053,1744.2595731250476,1744.2421898330213,1744.2437417500187,1744.2595731250476,1744.2595731250476,1744.2595731250476,1745.6536011660355,200,1,[1.393741832987871],[1.3937473749974743],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,350,2,29,space,0.9630921659991145,None,400,1,[1.3513445000280626],[1.3513495840015821],29,2,350,0,1745.6592204160406,,1745.6537898750394,1745.6592204160406,1746.6433483330184,1746.6433483330184,1746.6532322500134,1747.611226875044,space,0.9630921659991145,None,1747.612571500009,1747.7201835826893,1748.0276004580082,1748.0089270000462,1748.0107552080299,1748.0276004580082,1748.0276004580082,1748.0276004580082,1749.3792418750236,400,1,[1.3513445000280626],[1.3513495840015821],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,351,3,29,space,0.31205566599965096,None,400,1,[2.1296987080131657],[2.1297042910009623],29,3,351,1,1749.3856740409974,,1749.379437833035,1749.3856740409974,1750.3772693329956,1750.3772693329956,1750.3772693329956,1750.6944493330084,space,0.31205566599965096,None,1750.6957845410216,1751.103660166675,1751.4093041250017,1751.3920952079934,1751.3937660410302,1751.4093041250017,1751.4093041250017,1751.4093041250017,1753.5392917499994,400,1,[2.1296987080131657],[2.1297042910009623],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,352,4,29,space,0.9324761659954675,None,300,1,[1.6566939579788595],[1.6566996250185184],29,4,352,7,1753.5450104580377,,1753.5395037080161,1753.5450104580377,1754.5368390000076,1754.5368390000076,1754.5431026660372,1755.471912833047,space,0.9324761659954675,None,1755.4735836250475,1755.8770674577138,1756.1830448330147,1756.1657597080339,1756.1673244160484,1756.1830448330147,1756.1830448330147,1756.1830448330147,1757.8400196660077,300,1,[1.6566939579788595],[1.6566996250185184],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,353,5,29,space,0.8372089160257019,None,200,1,[3.488365249999333],[3.488371834042482],29,5,353,11,1757.8528973330394,,1757.8402324580238,1757.8528973330394,1758.8369506660383,1758.8369506660383,1758.8435174580081,1759.6776921660057,space,0.8372089160257019,None,1759.678953708033,1760.3871921246794,1760.6920849159942,1760.6757077500224,1760.6773912500357,1760.6920849159942,1760.6920849159942,1760.6920849159942,1764.1807571660029,200,1,[3.488365249999333],[3.488371834042482],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,354,6,29,space,0.34245699999155477,None,200,1,[2.7725407499819994],[2.772546541003976],29,6,354,6,1764.1861887500272,,1764.1809480410302,1764.1861887500272,1765.1769212080399,1765.1769212080399,1765.1769212080399,1765.5219537499943,space,0.34245699999155477,None,1765.523969041009,1765.6253786247146,1765.932838416018,1765.91567687504,1765.91715987504,1765.932838416018,1765.932838416018,1765.932838416018,1768.705672916025,200,1,[2.7725407499819994],[2.772546541003976],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,355,7,29,space,0.3473045819555409,None,600,1,[2.409096499963198],[2.4091017079772428],29,7,355,2,1768.7106950830203,,1768.705861208029,1768.7106950830203,1769.703689875023,1769.703689875023,1769.703689875023,1770.0546782910242,space,0.3473045819555409,None,1770.0559719580342,1770.7539409576605,1771.0609721660148,1771.042383291002,1771.0441549580428,1771.0609721660148,1771.0609721660148,1771.0609721660148,1773.4703508330276,600,1,[2.409096499963198],[2.4091017079772428],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,356,8,29,space,1.100472998979967,None,700,1,[4.252406749990769],[4.25241445901338],29,8,356,5,1773.475462625036,,1773.4705369159929,1773.475462625036,1774.4595630830154,1774.4595630830154,1774.4702742910013,1775.562112790998,space,1.100472998979967,None,1775.5635432080016,1776.270497374706,1776.5775661250227,1776.5592404160416,1776.5613125410164,1776.5775661250227,1776.5775661250227,1776.5775661250227,1780.830306916032,700,1,[4.252406749990769],[4.25241445901338],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,357,9,29,space,1.179757624049671,None,500,1,[3.030915165960323],[3.0309202499920502],29,9,357,4,1780.8356956660282,,1780.830495083006,1780.8356956660282,1781.827100708033,1781.827100708033,1781.827100708033,1783.0109445830458,space,1.179757624049671,None,1783.012036458007,1783.4105177916974,1783.7160677080392,1783.6985544160125,1783.7004432500107,1783.7160677080392,1783.7160677080392,1783.7160677080392,1786.7472650000127,500,1,[3.030915165960323],[3.0309202499920502],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
